Id,ActivityDate,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,Calories
8053475328,2016-04-13,13.3500003814697,10.4300003051758,0.469999998807907,2.45000004768372,0.0,3140
8053475328,2016-05-09,9.38000011444092,6.11999988555908,0.569999992847443,2.69000005722046,0.0,2765
8053475328,2016-04-23,17.1900005340576,12.539999961853,0.629999995231628,4.01999998092651,0.0,3554
8053475328,2016-05-08,17.6499996185303,13.3999996185303,0.589999973773956,3.66000008583069,0.0,3589
8053475328,2016-05-06,11.0,9.10000038146973,0.689999997615814,1.21000003814697,0.0,2859
8053475328,2016-05-07,15.6700000762939,12.4399995803833,0.879999995231628,2.34999990463257,0.0,3331
8053475328,2016-04-17,13.6899995803833,9.23999977111816,0.800000011920929,3.64000010490417,0.0,3213
8053475328,2016-05-03,11.8999996185303,8.39000034332275,0.930000007152557,2.58999991416931,0.0,3023
8053475328,2016-04-24,17.9500007629395,13.1300001144409,1.54999995231628,3.25999999046326,0.0,3577
8053475328,2016-05-12,3.91000008583069,2.95000004768372,0.200000002980232,0.759999990463257,0.0,1505
1644430081,2016-04-14,8.02000045776367,0.360000014305115,2.55999994277954,5.09999990463257,0.0,3226
1644430081,2016-04-19,8.18000030517578,0.360000014305115,2.52999997138977,5.30000019073486,0.0,3300
1644430081,2016-04-28,6.84000015258789,0.200000002980232,2.3199999332428,4.30999994277954,0.0,3108
1644430081,2016-04-30,13.2399997711182,0.629999995231628,3.14000010490417,9.46000003814697,0.0,3846
1644430081,2016-05-03,9.34000015258789,0.720000028610229,4.09000015258789,4.53999996185303,0.0,3324
1644430081,2016-04-24,2.41000008583069,0.0,0.0,2.41000008583069,0.0,2413
1644430081,2016-04-27,2.20000004768372,0.0,0.0,2.20000004768372,0.0,2489
1644430081,2016-04-29,2.30999994277954,0.0,0.0,2.30999994277954,0.0,2498
1644430081,2016-05-08,4.8899998664856,0.0,0.0,4.88000011444092,0.0,2987
1644430081,2016-04-15,3.82999992370605,0.219999998807907,0.150000005960464,3.45000004768372,0.0,2750
1644430081,2016-05-02,2.73000001907349,0.0700000002980232,0.310000002384186,2.34999990463257,0.0,2580
1644430081,2016-04-17,6.36999988555908,2.25,0.569999992847443,3.54999995231628,0.0,3011
1644430081,2016-04-23,4.82999992370605,0.0,0.579999983310699,4.25,0.0,2677
1644430081,2016-04-13,5.82000017166138,2.27999997138977,0.899999976158142,2.64000010490417,0.0,2902
1644430081,2016-05-01,4.46000003814697,0.239999994635582,0.990000009536743,3.23000001907349,0.0,2696
1644430081,2016-04-18,5.19000005722046,1.07000005245209,1.66999995708466,2.45000004768372,0.0,2806
1644430081,2016-04-26,7.21000003814697,0.800000011920929,1.72000002861023,4.69000005722046,0.0,3123
1644430081,2016-04-16,11.1199998855591,4.09999990463257,1.87999999523163,5.09000015258789,0.0,3493
1644430081,2016-04-12,7.76999998092651,0.140000000596046,2.29999995231628,5.32999992370605,0.0,3199
1644430081,2016-04-25,2.59999990463257,0.589999973773956,0.0599999986588955,1.95000004768372,0.0,2497
4558609924,2016-04-12,3.39000010490417,0.0,0.0,3.39000010490417,0.0,1909
4558609924,2016-04-14,4.48999977111816,0.0,0.0,4.48999977111816,0.0,1922
4558609924,2016-04-20,3.17000007629395,0.0,0.0,3.17000007629395,0.0,1788
4558609924,2016-04-24,5.65999984741211,0.0,0.0,5.65000009536743,0.0,2173
4558609924,2016-05-01,2.26999998092651,0.0,0.0,2.26999998092651,0.0,1692
4558609924,2016-05-02,5.21999979019165,0.0,0.0,5.21999979019165,0.0,2066
4558609924,2016-05-04,3.46000003814697,0.0,0.0,3.46000003814697,0.0,1842
4558609924,2016-05-06,2.48000001907349,0.0,0.0,2.48000001907349,0.0,1722
4558609924,2016-05-12,4.17000007629395,0.0,0.0,4.17000007629395,0.0,1452
4558609924,2016-04-23,4.55000019073486,0.340000003576279,0.200000002980232,4.01000022888184,0.0,2085
4558609924,2016-04-13,3.28999996185303,1.24000000953674,0.439999997615814,1.61000001430511,0.0,1722
4558609924,2016-05-05,7.01000022888184,1.00999999046326,0.5,5.51000022888184,0.0,2262
4558609924,2016-04-19,3.5699999332428,0.0500000007450581,0.360000014305115,3.16000008583069,0.0,1876
4558609924,2016-04-25,5.34999990463257,0.589999973773956,0.25,4.51000022888184,0.0,2225
4558609924,2016-05-03,3.48000001907349,0.600000023841858,0.280000001192093,2.59999990463257,0.0,1953
4558609924,2016-04-28,6.25,0.0199999995529652,0.270000010728836,5.94999980926514,0.0,2185
4558609924,2016-04-16,4.82000017166138,0.550000011920929,0.75,3.5,0.0,1997
4558609924,2016-04-27,6.32000017166138,1.96000003814697,0.889999985694885,3.46000003814697,0.0,2098
4558609924,2016-04-18,5.90999984741211,0.980000019073486,0.930000007152557,4.0,0.0,2116
4558609924,2016-05-07,5.44000005722046,1.61000001430511,1.0,2.82999992370605,0.0,1973
4558609924,2016-05-10,4.25,0.740000009536743,1.12000000476837,2.39000010490417,0.0,1889
4558609924,2016-04-17,6.40000009536743,0.550000011920929,1.13999998569489,4.71000003814697,0.0,2117
4558609924,2016-04-21,9.07999992370605,0.419999986886978,0.970000028610229,7.69999980926514,0.0,2486
4558609924,2016-04-22,6.34999990463257,1.37000000476837,1.5,3.47000002861023,0.0,2094
4558609924,2016-04-29,5.17999982833862,1.01999998092651,1.85000002384186,2.30999994277954,0.0,1918
4558609924,2016-04-15,5.15000009536743,0.589999973773956,0.839999973773956,3.73000001907349,0.0,2121
4558609924,2016-05-09,7.57000017166138,0.430000007152557,1.62000000476837,5.51999998092651,0.0,2223
4558609924,2016-05-11,6.01999998092651,0.259999990463257,1.82000005245209,3.94000005722046,0.0,2131
4558609924,2016-04-26,6.05000019073486,0.430000007152557,2.02999997138977,3.58999991416931,0.0,2223
4558609924,2016-04-30,6.82000017166138,0.469999998807907,1.88999998569489,4.46000003814697,0.0,2105
4558609924,2016-05-08,4.32999992370605,1.79999995231628,0.5,2.01999998092651,0.0,2666
4319703577,2016-04-27,7.23000001907349,0.409999996423721,1.91999995708466,4.90999984741211,0.0,2324
4319703577,2016-04-12,5.19999980926514,0.0,0.0,0.0,0.0,2115
4319703577,2016-04-15,3.79999995231628,0.0,0.0,3.79999995231628,0.0,1985
4319703577,2016-04-16,3.1800000667572,0.0,0.0,3.1800000667572,0.0,1884
4319703577,2016-04-17,0.0199999995529652,0.0,0.0,0.0199999995529652,0.0,1464
4319703577,2016-04-19,5.98999977111816,0.0,0.0,5.98999977111816,0.0,2200
4319703577,2016-04-21,2.48000001907349,0.0,0.0,0.349999994039536,0.0,1792
4319703577,2016-04-23,3.30999994277954,0.0,0.0,3.30999994277954,0.0,1945
4319703577,2016-05-01,0.839999973773956,0.0,0.0,0.839999973773956,0.0,1593
4319703577,2016-05-08,2.46000003814697,0.0,0.0,2.46000003814697,0.0,1792
4319703577,2016-04-24,2.74000000953674,0.0599999986588955,0.200000002980232,2.47000002861023,0.0,1880
4319703577,2016-04-25,6.21000003814697,0.0,0.280000001192093,5.92999982833862,0.0,2314
4319703577,2016-04-28,7.28000020980835,1.00999999046326,0.330000013113022,5.94000005722046,0.0,2367
4319703577,2016-04-14,6.88000011444092,0.109999999403954,0.330000013113022,6.44000005722046,0.0,2302
4319703577,2016-04-18,1.54999995231628,0.0700000002980232,0.330000013113022,1.12000000476837,0.0,1632
4319703577,2016-05-02,6.23999977111816,0.0,0.439999997615814,5.71000003814697,0.0,2270
4319703577,2016-05-06,6.42000007629395,0.409999996423721,0.469999998807907,5.46000003814697,0.0,2266
4319703577,2016-05-10,6.36999988555908,0.209999993443489,0.46000000834465,5.69999980926514,0.0,2260
4319703577,2016-05-04,7.01999998092651,0.589999973773956,0.579999983310699,5.84999990463257,0.0,2282
4319703577,2016-05-09,6.96000003814697,0.140000000596046,0.560000002384186,6.25,0.0,2345
4319703577,2016-04-13,5.5,0.529999971389771,0.589999973773956,1.30999994277954,0.0,2135
4319703577,2016-04-20,6.01000022888184,0.0,0.680000007152557,5.30999994277954,0.0,2220
4319703577,2016-04-29,5.3600001335144,0.449999988079071,0.790000021457672,4.11999988555908,0.0,2175
4319703577,2016-05-11,6.13000011444092,0.200000002980232,0.740000009536743,5.17999982833862,0.0,2232
4319703577,2016-04-22,3.01999998092651,0.0599999986588955,0.810000002384186,2.15000009536743,0.0,1886
4319703577,2016-04-26,6.6399998664856,0.569999992847443,0.920000016689301,5.15000009536743,0.0,2236
4319703577,2016-05-03,6.46999979019165,0.579999983310699,1.07000005245209,4.82999992370605,0.0,2235
4319703577,2016-05-07,5.32999992370605,0.189999997615814,1.04999995231628,4.07999992370605,0.0,2158
4319703577,2016-05-05,9.48999977111816,2.63000011444092,1.4099999666214,5.44999980926514,0.0,2530
4319703577,2016-04-30,5.51999998092651,0.400000005960464,1.61000001430511,3.50999999046326,0.0,2092
4319703577,2016-05-12,0.00999999977648258,0.0,0.0,0.00999999977648258,0.0,257
2320127002,2016-04-16,3.41000008583069,0.0,0.0,3.40000009536743,0.0,1724
2320127002,2016-04-17,4.17999982833862,0.0,0.0,4.17999982833862,0.0,1852
2320127002,2016-04-22,3.75999999046326,0.0,0.0,3.75999999046326,0.0,1851
2320127002,2016-04-23,3.42000007629395,0.0,0.0,3.42000007629395,0.0,1804
2320127002,2016-04-24,2.80999994277954,0.0,0.0,2.79999995231628,0.0,1725
2320127002,2016-04-26,2.29999995231628,0.0,0.0,2.29999995231628,0.0,1632
2320127002,2016-04-27,1.1599999666214,0.0,0.0,1.1599999666214,0.0,1481
2320127002,2016-04-28,1.02999997138977,0.0,0.0,1.02999997138977,0.0,1473
2320127002,2016-04-29,0.620000004768372,0.0,0.0,0.620000004768372,0.0,1410
2320127002,2016-04-30,3.07999992370605,0.0,0.0,3.0699999332428,0.0,1779
2320127002,2016-05-01,0.519999980926514,0.0,0.0,0.519999980926514,0.0,1403
2320127002,2016-05-04,0.810000002384186,0.0,0.0,0.810000002384186,0.0,1426
2320127002,2016-05-06,3.28999996185303,0.0,0.0,3.28999996185303,0.0,1742
2320127002,2016-05-07,4.96999979019165,0.0,0.0,4.96999979019165,0.0,1972
2320127002,2016-05-08,3.48000001907349,0.0,0.0,3.47000002861023,0.0,1821
2320127002,2016-05-09,2.07999992370605,0.0,0.0,2.07999992370605,0.0,1630
2320127002,2016-05-10,4.19999980926514,0.0,0.0,4.19999980926514,0.0,1899
2320127002,2016-04-25,2.42000007629395,0.230000004172325,0.200000002980232,1.99000000953674,0.0,1654
2320127002,2016-05-02,2.45000004768372,0.360000014305115,0.209999993443489,1.87999999523163,0.0,1613
2320127002,2016-04-18,4.42000007629395,0.0,0.259999990463257,4.1399998664856,0.0,1905
2320127002,2016-04-12,7.48999977111816,1.16999995708466,0.310000002384186,6.01000022888184,0.0,2124
2320127002,2016-04-21,2.28999996185303,0.0599999986588955,0.419999986886978,1.80999994277954,0.0,1610
2320127002,2016-05-03,5.01999998092651,1.49000000953674,0.370000004768372,3.16000008583069,0.0,1878
2320127002,2016-04-19,4.03999996185303,0.0,0.379999995231628,3.66000008583069,0.0,1811
2320127002,2016-04-20,4.84999990463257,0.0,0.490000009536743,4.34000015258789,0.0,1922
2320127002,2016-04-15,3.50999999046326,0.0,0.0,3.50999999046326,0.0,1801
2320127002,2016-05-05,3.50999999046326,0.0,0.389999985694885,3.10999989509583,0.0,1780
2320127002,2016-05-12,1.78999996185303,0.0,0.0,1.78999996185303,0.0,1125
2320127002,2016-05-11,4.32999992370605,0.0,0.0,4.32999992370605,0.0,1903
2320127002,2016-04-14,2.6800000667572,0.0,0.0,2.6800000667572,0.0,1696
2320127002,2016-04-13,4.90000009536743,0.0,0.0,4.90000009536743,0.0,2003
1503960366,2016-04-24,6.40999984741211,2.92000007629395,0.209999993443489,3.27999997138977,0.0,1788
1503960366,2016-05-06,8.02999973297119,1.97000002861023,0.25,5.80999994277954,0.0,1896
1503960366,2016-04-21,6.34000015258789,1.3400000333786,0.349999994039536,4.65000009536743,0.0,1775
1503960366,2016-05-08,6.57999992370605,3.52999997138977,0.319999992847443,2.73000001907349,0.0,1740
1503960366,2016-04-16,8.15999984741211,2.71000003814697,0.409999996423721,5.03999996185303,0.0,1863
1503960366,2016-04-14,6.73999977111816,2.44000005722046,0.400000005960464,3.91000008583069,0.0,1776
1503960366,2016-04-27,12.210000038147,6.40000009536743,0.409999996423721,5.40999984741211,0.0,2159
1503960366,2016-05-09,7.71999979019165,3.45000004768372,0.529999971389771,3.74000000953674,0.0,1819
1503960366,2016-04-20,6.67999982833862,1.96000003814697,0.479999989271164,4.23999977111816,0.0,1786
1503960366,2016-04-29,7.15000009536743,1.05999994277954,0.5,5.57999992370605,0.0,1837
1503960366,2016-04-12,8.5,1.87999999523163,0.550000011920929,6.05999994277954,0.0,1985
1503960366,2016-04-25,9.80000019073486,5.28999996185303,0.569999992847443,3.94000005722046,0.0,2013
1503960366,2016-05-02,9.71000003814697,3.21000003814697,0.569999992847443,5.92000007629395,0.0,2004
1503960366,2016-04-18,8.59000015258789,3.25,0.639999985694885,4.71000003814697,0.0,1921
1503960366,2016-04-13,6.96999979019165,1.57000005245209,0.689999997615814,4.71000003814697,0.0,1797
1503960366,2016-04-17,6.48000001907349,3.19000005722046,0.779999971389771,2.50999999046326,0.0,1728
1503960366,2016-04-23,9.03999996185303,2.80999994277954,0.870000004768372,5.3600001335144,0.0,1949
1503960366,2016-05-04,7.15000009536743,2.46000003814697,0.870000004768372,3.8199999332428,0.0,1819
1503960366,2016-04-26,8.78999996185303,2.32999992370605,0.920000016689301,5.53999996185303,0.0,1970
1503960366,2016-05-11,8.13000011444092,2.55999994277954,1.00999999046326,4.55000019073486,0.0,1783
1503960366,2016-05-03,9.65999984741211,3.73000001907349,1.04999995231628,4.88000011444092,0.0,1990
1503960366,2016-05-05,8.89999961853027,2.92000007629395,1.08000004291534,4.88000011444092,0.0,1959
1503960366,2016-04-22,8.13000011444092,4.76000022888184,1.12000000476837,2.24000000953674,0.0,1827
1503960366,2016-04-28,8.52999973297119,3.53999996185303,1.1599999666214,3.78999996185303,0.0,1898
1503960366,2016-04-19,9.88000011444092,3.52999997138977,1.32000005245209,5.03000020980835,0.0,2035
1503960366,2016-05-10,7.76999998092651,3.34999990463257,1.1599999666214,3.25999999046326,0.0,1859
1503960366,2016-04-15,6.28000020980835,2.14000010490417,1.25999999046326,2.82999992370605,0.0,1745
1503960366,2016-04-30,9.25,3.55999994277954,1.41999995708466,4.26999998092651,0.0,1947
1503960366,2016-05-01,6.80999994277954,2.28999996185303,1.60000002384186,2.92000007629395,0.0,1820
1503960366,2016-05-07,7.71000003814697,2.46000003814697,2.11999988555908,3.13000011444092,0.0,1821
8877689391,2016-05-02,3.64000010490417,0.0,0.0,3.55999994277954,0.0,2189
8877689391,2016-04-24,15.7399997711182,11.0100002288818,0.00999999977648258,4.69000005722046,0.0,3455
8877689391,2016-05-12,6.11999988555908,1.82000005245209,0.0399999991059303,4.25,0.0,1849
8877689391,2016-04-26,8.43000030517578,1.75999999046326,0.129999995231628,6.5,0.0,2860
8877689391,2016-04-30,26.7199993133545,21.6599998474121,0.0799999982118607,4.92999982833862,0.0,4398
8877689391,2016-05-08,8.10999965667725,1.08000004291534,0.200000002980232,6.80000019073486,0.0,2847
8877689391,2016-04-18,8.67000007629395,2.44000005722046,0.270000010728836,5.94000005722046,0.0,2761
8877689391,2016-04-29,7.3899998664856,1.37999999523163,0.170000001788139,5.78999996185303,0.0,2698
8877689391,2016-04-12,20.3999996185303,12.2200002670288,0.340000003576279,7.82000017166138,0.0,3921
8877689391,2016-04-27,20.6499996185303,13.0699996948242,0.439999997615814,7.09999990463257,0.0,3808
8877689391,2016-04-28,11.3000001907349,4.92999982833862,0.379999995231628,5.96999979019165,0.0,3060
8877689391,2016-05-04,16.2999992370605,10.4200000762939,0.310000002384186,5.53000020980835,0.0,3477
8877689391,2016-05-10,8.14999961853027,1.35000002384186,0.46000000834465,6.28000020980835,0.0,2832
8877689391,2016-05-01,8.31999969482422,3.13000011444092,0.569999992847443,4.57000017166138,0.0,2786
8877689391,2016-05-11,19.5599994659424,13.2200002670288,0.409999996423721,5.8899998664856,0.0,3832
8877689391,2016-04-19,17.3999996185303,12.1499996185303,0.180000007152557,5.03000020980835,0.0,3676
8877689391,2016-04-21,17.6200008392334,12.289999961853,0.419999986886978,4.8899998664856,0.0,3659
8877689391,2016-04-17,8.86999988555908,0.0,0.0700000002980232,8.78999996185303,0.0,3545
8877689391,2016-05-05,10.6700000762939,5.46000003814697,0.819999992847443,4.36999988555908,0.0,3052
8877689391,2016-05-06,19.3400001525879,12.789999961853,0.28999999165535,6.15999984741211,0.0,4015
8877689391,2016-04-13,9.57999992370605,3.54999995231628,0.379999995231628,5.6399998664856,0.0,3566
8877689391,2016-04-20,18.1100006103516,11.0200004577637,0.689999997615814,6.34000015258789,0.0,3679
8877689391,2016-05-07,8.13000011444092,0.0799999982118607,0.959999978542328,6.98999977111816,0.0,4142
8877689391,2016-04-16,25.2900009155273,13.2399997711182,1.21000003814697,10.710000038147,0.0,4547
2347167796,2016-04-14,6.69999980926514,0.0199999995529652,2.74000000953674,3.94000005722046,0.0,2010
2347167796,2016-04-16,15.0799999237061,5.44999980926514,4.09999990463257,5.53000020980835,0.0,2670
2347167796,2016-04-20,7.26999998092651,0.680000007152557,1.80999994277954,4.78000020980835,0.0,2198
2347167796,2016-04-24,6.26000022888184,0.0,0.0,6.26000022888184,0.0,2187
2347167796,2016-04-26,3.95000004768372,0.0,0.0,3.95000004768372,0.0,1861
2347167796,2016-04-28,3.59999990463257,0.0,0.0,3.59999990463257,0.0,1854
2347167796,2016-04-29,0.0299999993294477,0.0,0.0,0.0299999993294477,0.0,403
2347167796,2016-04-17,3.61999988555908,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1882
2347167796,2016-04-19,4.44000005722046,0.0,0.0,4.44000005722046,0.0,2346
2347167796,2016-04-27,7.57999992370605,1.86000001430511,0.400000005960464,5.32000017166138,0.0,2194
2347167796,2016-04-25,6.38000011444092,1.26999998092651,0.519999980926514,4.59999990463257,0.0,2095
2347167796,2016-04-12,6.82999992370605,2.0,0.620000004768372,4.19999980926514,0.0,2344
2347167796,2016-04-18,5.44999980926514,0.790000021457672,0.860000014305115,3.78999996185303,0.0,1944
2347167796,2016-04-15,6.92000007629395,0.0700000002980232,1.41999995708466,5.42999982833862,0.0,2133
2347167796,2016-04-21,6.75,1.85000002384186,1.52999997138977,3.38000011444092,0.0,2048
2347167796,2016-04-22,5.15999984741211,0.560000002384186,1.67999994754791,2.92000007629395,0.0,1946
2347167796,2016-04-13,7.01000022888184,1.6599999666214,1.94000005722046,3.41000008583069,0.0,2038
2347167796,2016-04-23,11.3699998855591,2.77999997138977,1.45000004768372,7.15000009536743,0.0,2629
4388161847,2016-04-27,8.60999965667725,0.699999988079071,2.50999999046326,5.3899998664856,0.0,3074
4388161847,2016-04-30,9.64000034332275,0.699999988079071,2.0,6.94000005722046,0.0,3283
4388161847,2016-05-05,7.38000011444092,0.629999995231628,1.66999995708466,5.09000015258789,0.0,2899
4388161847,2016-05-06,10.1300001144409,2.10999989509583,2.08999991416931,5.92999982833862,0.0,3425
4388161847,2016-05-07,17.5400009155273,9.44999980926514,2.76999998092651,5.32999992370605,0.0,4022
4388161847,2016-04-12,7.78000020980835,0.0,0.0,0.0,0.0,2955
4388161847,2016-04-15,6.73000001907349,0.0,0.0,6.73000001907349,0.0,3066
4388161847,2016-04-17,3.57999992370605,0.0,0.0,3.57999992370605,0.0,2572
4388161847,2016-05-12,2.58999991416931,0.0,0.0,2.58999991416931,0.0,1623
4388161847,2016-05-02,8.39999961853027,3.76999998092651,0.0799999982118607,4.55000019073486,0.0,3147
4388161847,2016-04-23,10.1800003051758,4.5,0.319999992847443,5.34999990463257,0.0,3306
4388161847,2016-04-18,9.10000038146973,3.55999994277954,0.400000005960464,5.1399998664856,0.0,3274
4388161847,2016-04-24,7.88000011444092,1.08000004291534,0.509999990463257,6.30000019073486,0.0,2885
4388161847,2016-04-16,5.05999994277954,0.209999993443489,0.400000005960464,4.44999980926514,0.0,3073
4388161847,2016-04-28,7.75,1.28999996185303,0.430000007152557,6.03000020980835,0.0,2969
4388161847,2016-04-21,7.73000001907349,0.370000004768372,0.389999985694885,6.98000001907349,0.0,3069
4388161847,2016-04-13,8.44999980926514,0.0599999986588955,0.629999995231628,3.88000011444092,0.0,3092
4388161847,2016-05-10,7.92000007629395,0.810000002384186,0.649999976158142,6.46000003814697,0.0,3061
4388161847,2016-05-01,7.8899998664856,1.00999999046326,0.680000007152557,6.19999980926514,0.0,2926
4388161847,2016-04-19,7.82999992370605,1.37000000476837,0.689999997615814,5.76999998092651,0.0,3015
4388161847,2016-04-29,7.09999990463257,0.800000011920929,0.889999985694885,5.42000007629395,0.0,2979
4388161847,2016-05-03,9.78999996185303,1.12999999523163,0.779999971389771,7.88000011444092,0.0,3290
4388161847,2016-05-11,7.84000015258789,0.529999971389771,0.790000021457672,6.53000020980835,0.0,2954
4388161847,2016-05-09,7.8600001335144,0.340000003576279,0.730000019073486,6.78999996185303,0.0,3013
4388161847,2016-05-04,9.52000045776367,2.78999996185303,0.930000007152557,5.80000019073486,0.0,3162
4388161847,2016-04-26,7.28000020980835,0.939999997615814,1.05999994277954,5.26999998092651,0.0,2929
4388161847,2016-04-22,9.34000015258789,3.29999995231628,1.11000001430511,4.92000007629395,0.0,3544
4388161847,2016-04-25,9.97000026702881,0.730000019073486,1.39999997615814,7.84000015258789,0.0,3288
4388161847,2016-05-08,14.3800001144409,9.89000034332275,1.25999999046326,3.23000001907349,0.0,3934
4388161847,2016-04-20,8.11999988555908,1.10000002384186,1.72000002861023,5.28999996185303,0.0,3083
4388161847,2016-04-14,6.82000017166138,0.129999995231628,1.07000005245209,5.61999988555908,0.0,2998
6775888955,2016-04-20,7.71999979019165,3.76999998092651,1.74000000953674,2.22000002861023,0.0,3727
6775888955,2016-04-15,0.920000016689301,0.0,0.0,0.920000016689301,0.0,2127
6775888955,2016-04-22,0.46000000834465,0.0,0.0,0.46000000834465,0.0,1922
6775888955,2016-05-07,1.4099999666214,0.129999995231628,0.239999994635582,1.04999995231628,0.0,1032
6775888955,2016-04-25,4.6399998664856,2.26999998092651,0.46000000834465,1.89999997615814,0.0,2484
6775888955,2016-04-28,0.5,0.0599999986588955,0.200000002980232,0.239999994635582,0.0,1993
6775888955,2016-04-13,2.91000008583069,1.11000001430511,0.579999983310699,1.22000002861023,0.0,2400
6775888955,2016-04-16,3.39000010490417,2.51999998092651,0.810000002384186,0.0599999986588955,0.0,2225
6775888955,2016-04-24,1.53999996185303,0.769999980926514,0.620000004768372,0.150000005960464,0.0,2053
6775888955,2016-04-14,3.70000004768372,0.870000004768372,0.860000014305115,1.97000002861023,0.0,2507
6775888955,2016-04-26,5.26999998092651,3.48000001907349,0.870000004768372,0.730000019073486,0.0,2584
6775888955,2016-04-18,5.94999980926514,2.0,0.769999980926514,3.17000007629395,0.0,2798
6775888955,2016-05-01,1.77999997138977,0.479999989271164,0.620000004768372,0.680000007152557,0.0,2319
6775888955,2016-05-06,3.36999988555908,0.469999998807907,0.930000007152557,1.92999994754791,0.0,2496
6775888955,2016-04-30,1.78999996185303,0.159999996423721,0.159999996423721,1.48000001907349,0.0,2280
6775888955,2016-04-17,1.78999996185303,0.349999994039536,1.12999999523163,0.310000002384186,0.0,2067
6775888955,2016-05-03,0.00999999977648258,0.0,0.0,0.00999999977648258,0.0,1843
5553957443,2016-04-13,3.16000008583069,0.0,0.0,3.16000008583069,0.0,1718
5553957443,2016-04-16,3.76999998092651,0.0,0.0,3.76999998092651,0.0,1831
5553957443,2016-04-17,0.430000007152557,0.0,0.0,0.430000007152557,0.0,1397
5553957443,2016-04-18,2.4300000667572,0.0,0.0,2.4300000667572,0.0,1683
5553957443,2016-04-20,1.76999998092651,0.0,0.0,1.76999998092651,0.0,1570
5553957443,2016-04-23,2.69000005722046,0.0,0.0,2.6800000667572,0.0,1776
5553957443,2016-04-24,1.17999994754791,0.0,0.0,1.17999994754791,0.0,1507
5553957443,2016-04-30,0.779999971389771,0.0,0.0,0.779999971389771,0.0,1463
5553957443,2016-05-01,3.36999988555908,0.0,0.0,3.36999988555908,0.0,1747
5553957443,2016-05-04,2.76999998092651,0.0,0.0,2.76999998092651,0.0,1698
5553957443,2016-05-07,1.22000002861023,0.0,0.0,1.22000002861023,0.0,1494
5553957443,2016-05-11,3.22000002861023,0.0,0.0,3.22000002861023,0.0,1693
5553957443,2016-05-12,2.03999996185303,0.579999983310699,0.400000005960464,1.05999994277954,0.0,741
5553957443,2016-05-08,4.0,0.219999998807907,0.469999998807907,3.29999995231628,0.0,1762
